"34_S125","49_S126","53_S94","90_S119","10_S57","24_S38","29_S90","7_S29","43_S61","28_S115","12_S37","59_S87","30_S109","55_S66","22_S84","9_S69","93_S107","81_S130","75_S140","19_S58","57_S127","27_S49","71_S129","66_S102","64_S72","70_S96","23_S28","84_S104","5_S32","16_S69","88_S62","77_S112","65_S91","58_S71","91_S132","79_S46","48_S70","56_S138","95_S27","32_S134","349_S78","297_S34","284_S100","272_S64","353_S151","276_S121","326_S81","300_S50","334_S77","340_S143","266_S86","330_S93","313_S65","338_S142","351_S47","282_S133","323_S54","332_S82","347_S88","307_S80","309_S141","321_S24","292_S108","319_S40","310_S67","270_S113","279_S114","328_S60","317_S25","294_S122"
"hsa-miR-664b-3p",-0.179438806045102,0.230871193259582,-3.67761376907083e-16,-1.04083408558608e-17,0.214423590451063,-0.531286464004671,-0.418773060093731,-0.308349543218071,-0.505578631723098,0.430116069179836,-2.15105711021124e-16,-0.422511408588533,-0.538614377521826,3.53883589099269e-16,-2.08166817117217e-17,-7.63278329429795e-17,0.340172815287709,-0.213035005159506,-0.183935041473572,-0.561201512013156,-0.20732474173615,-0.226295651450999,0.442888161980489,1.04083408558608e-16,4.92661467177413e-16,0.675293933106036,-0.0884573096888765,-0.252973193291179,0.088457309688876,0.264628460271743,-0.276564404361621,0.0557818677352999,-2.15105711021124e-16,-0.479052050722805,0.0786002448060223,-0.941415093770273,-0.0112795427855703,0.155345240405804,-0.199239330643031,0.304952694621526,0.656760907816749,0.308349543218071,1.31838984174237e-16,-0.0955593958035949,0.205227417440969,-0.0568991188930281,6.24500451351651e-17,0.531286464004669,-4.23272528138341e-16,-0.37432130405283,1.45716771982052e-16,0.422511408588533,1.31838984174237e-16,0.00562907839984634,-6.93889390390723e-17,-0.263449355935387,0.566601664218509,0.276564404361621,-0.675293933106036,-0.00035568048722432,0.169093886611861,1.10328413072125e-15,-0.229753942101854,4.5102810375397e-17,0.000355680487224442,-0.0348018354494246,2.08166817117217e-17,0.743153825959669,0.574052760194796,0.534641112024648
"hsa-miR-664b-5p",-0.0394317851718754,-0.802276092249115,-4.01588484688631e-16,1.30104260698261e-17,0.034978973770899,-0.923538312209521,0.252811876688468,-0.0705441182280724,1.03618566647674,-0.0147251487589482,-2.68882138776405e-17,-0.235784342402191,-0.0673104109895722,-6.07153216591882e-18,1.53523027623947e-16,-4.77048955893622e-17,-0.00855793655514743,0.0999469305530985,0.189642026068122,-0.437004596309092,0.822581524687356,0.170487316845465,-0.53365741928376,5.63785129692462e-17,3.55618312575245e-17,0.378136106507914,0.331921769247767,0.400067243472914,-0.331921769247767,-0.0624889010364545,-0.523431576396787,-0.0827614947832317,-9.62771529167128e-17,0.0275099272655556,-0.244253940133321,-1.04181432940984,-0.483715579870427,-1.13738416668126,0.201019214312743,-0.0852646014790061,0.666656568923183,0.0705441182280724,-3.38271077815477e-17,-0.229651972614091,0.67209403291685,0.504767687252635,-6.85215773010839e-17,0.923538312209518,6.7394007041699e-16,-0.343196046485434,-4.77048955893622e-17,0.235784342402191,-8.93382590128056e-17,-1.23277903014766,-1.91686944095437e-16,0.573089204455636,0.323159489057004,0.523431576396787,-0.378136106507914,-0.0651113495994789,-0.328897986431416,2.65846372693446e-15,0.380269899779713,-2.68882138776405e-17,0.0651113495994786,0.600964754100627,-7.54604712049911e-17,-0.722957403451781,0.51763562604009,0.424260879174328
"hsa-miR-665",0.262821642080352,0.236688214824296,-8.32667268468867e-17,-3.12250225675825e-17,-0.460049120280149,0.760138612011038,-0.0465509885568683,-0.298418393085041,0.127036807596344,-0.458830420068716,-1.6757428777936e-15,0.847210170146435,0.618897105482501,-7.28583859910259e-17,5.58580959264532e-16,-1.04083408558608e-17,0.218347745738773,-0.023017039554112,0.633009249772021,-0.94784930037302,-0.086563299386838,0.216812770768748,-0.0709438602454398,-2.42861286636753e-17,-1.14838694109665e-15,0.238263777950892,-0.373215786080251,0.13987062905455,0.373215786080252,0.369850427909342,-0.136832845319959,-0.562812674892354,8.22258927613007e-16,0.0901986923708106,-0.171796757181905,-0.0476874842373164,-0.842102791485201,0.508304658808319,0.305418724046218,-0.561611988476031,0.354661012922207,0.298418393085042,-1.04083408558608e-17,0.593188287450813,-1.42991194227424,0.326230560296146,3.64291929955129e-16,-0.760138612011037,8.67361737988404e-17,1.20081911939342,1.73472347597681e-17,-0.847210170146434,5.93275428784068e-16,-0.944988374949617,1.04083408558608e-17,-0.191877781834913,1.03766360337418,0.136832845319959,-0.238263777950892,-0.168108493001055,0.229092822880817,-4.06272238073768e-15,-0.000106100228088751,0,0.168108493001055,0.569403619490282,4.5102810375397e-17,0.498253213120109,-1.29539484318309,-0.39447414017236
"hsa-miR-671-3p",-0.442487112889092,0.0307808887530582,-6.93889390390723e-17,9.0205620750794e-17,0.153957539146609,-0.418149146888233,-0.649136129941148,0.0186364133218198,-0.15876670767903,0.122604500323782,1.66533453693773e-16,0.170976778995465,-0.448044817008091,2.08166817117217e-16,-6.93889390390723e-17,0,0.0341747528804766,0.103786168636866,0.170298262875827,-0.117121530142673,-0.137347308420618,-0.750440442042962,0.157254875811826,-1.38777878078145e-17,7.63278329429795e-16,0.494268554810386,0.311934971475631,0.0379886622757255,-0.311934971475631,-0.220195965080753,-0.600780491730849,0.284855398261921,1.38777878078145e-17,0.0662384259341436,0.614961377060673,-0.850228067204388,-0.10511208581572,0.102229811475933,0.369494064194583,-0.00287116533104083,-0.179020625498749,-0.0186364133218201,-8.32667268468867e-17,0.296142155641422,-0.00369802098032723,0.00144458194113128,6.93889390390723e-17,0.418149146888232,-1.38777878078145e-17,-0.403606623087998,1.38777878078145e-17,-0.170976778995465,-1.80411241501588e-16,0.0430990763339078,6.93889390390723e-18,0.285232237077267,0.496189220137747,0.600780491730848,-0.494268554810385,0.250292606233234,0.407304644068326,2.77555756156289e-17,-0.317080868956111,2.77555756156289e-17,-0.250292606233234,-0.102660440243854,-2.77555756156289e-17,1.01431923553771,-0.0154552171279422,0.110917249081563
"hsa-miR-671-5p",0.172707168616835,0.322453066587217,-1.97758476261356e-16,1.38777878078145e-17,0.171928421801272,-0.377314598222137,-0.286570030952448,0.0253109469314772,-0.179825642130414,0.109381835237929,1.56125112837913e-16,-0.227881944459716,-0.656546480563837,4.5102810375397e-17,-1.73472347597681e-17,-7.97972798949331e-17,0.379643893443116,-0.22547004303154,0.40939260523339,-0.0688918600393621,0.286805250999432,0.167830932249135,-0.008593114974884,-2.77555756156289e-17,7.07767178198537e-16,0.370933894255557,0.013970945839319,0.0782462057775908,-0.0139709458393192,0.121356201450144,-0.0885167563575106,-0.0071034781506581,-6.1409211049579e-16,-0.293284623251416,-0.0930738624906683,-0.21236885471875,-0.367470668118243,-0.461259994735189,-0.048350234161427,0.0962085379581666,0.241496288306955,-0.0253109469314774,4.5102810375397e-17,-0.172604428267593,0.314970940473414,-0.475974217077192,2.84494650060196e-16,0.377314598222136,-1.59594559789866e-16,-0.250491108405437,1.38777878078145e-17,0.227881944459716,-5.20417042793042e-17,0.133854855179802,-9.36750677027476e-17,-0.164114053641951,0.376456141630388,0.0885167563575107,-0.370933894255557,-0.0148363150823777,-0.0644798320679772,1.93248195223816e-15,0.160624628640633,1.04083408558608e-17,0.0148363150823777,-0.328728094729012,1.73472347597681e-17,0.379465377999522,-0.115737052750211,0.558115322673268
"hsa-miR-6718-5p",-0.263146305630967,0.441410329156682,-1.52655665885959e-16,-1.04083408558608e-17,0.00299821350953519,0.137706283858854,-0.509582503437348,-0.253482088629088,-0.695481873253254,-0.536715354835637,-2.53269627492614e-16,0.421093788481038,0.280990252581534,-2.18575157973078e-16,-1.6306400674182e-16,1.56125112837913e-16,-0.219513079627727,1.35108428197616,-0.230781529425363,0.275988403995318,-0.259309409812916,0.0349477353148966,0.435629915435331,4.5102810375397e-17,-4.05925293378573e-16,0.121403218000422,-0.534994429102627,-0.235165557244118,0.534994429102627,-0.370254188354906,-0.121986611407516,-0.0709116314991063,2.81025203108243e-16,0.367255974845371,0.729095583065076,0.343020564445157,-0.0465529694185258,0.300487407435449,-0.189601431281153,0.193987559621585,-0.107561393962162,0.253482088629088,-1.04083408558608e-17,-0.168427010033155,-0.564577107244645,-0.429228814910322,-1.04083408558608e-17,-0.137706283858854,-4.19803081186387e-16,0.847305553265003,-5.20417042793042e-17,-0.421093788481037,1.6306400674182e-16,-0.171815040872614,-1.2490009027033e-16,-0.172483609804364,-0.476603206522065,0.121986611407516,-0.121403218000422,-0.186925367396875,-0.282728446020358,-3.34107741473133e-15,0.0587301172527459,3.46944695195361e-18,0.186925367396875,-0.470184071196325,1.00613961606655e-16,0.707087107356883,0.323184073358061,-0.222578538227758
"hsa-miR-6724-5p",-0.295146518035363,0.125964337476776,1.2490009027033e-16,-6.93889390390723e-18,0.176001580966463,-0.660676118937876,-0.131536815554802,-0.0440666834969036,-0.165255887762673,-0.258147688641109,1.59594559789866e-16,-0.388809873962303,-0.0314279704956891,-1.52655665885959e-16,2.08166817117217e-16,1.94289029309402e-16,-0.120064884670858,-0.00472936859744824,0.215787570665596,-0.787016801406294,0.175496131767669,-0.691281849978426,0.25384083543741,-6.93889390390723e-17,-2.77555756156289e-17,0.284843757937013,-0.0106802271143271,0.0503261923858777,0.0106802271143265,0.210461897509327,-0.27881965862197,-0.0037767076377192,-1.38777878078145e-17,-0.386463478475791,0.25160170022566,-0.630082292822665,-0.108148735760979,0.057233131176374,0.0531276361515478,-0.28305545532992,0.509678099514635,0.0440666834969036,-4.16333634234434e-17,0.277338701891659,0.411208712427768,-1.21030017094753,1.38777878078145e-17,0.660676118937875,-6.93889390390723e-17,-0.276822644700622,-1.52655665885959e-16,0.388809873962303,-1.2490009027033e-16,0.0456788907734597,6.93889390390723e-18,0.0413056825979527,0.0305564062121298,0.27881965862197,-0.284843757937013,-0.193210947903543,-0.134386067727146,3.23352455922077e-15,1.08811254110847,6.93889390390723e-18,0.193210947903543,-0.437560295130228,-4.16333634234434e-17,0.964686473502076,0.546398250458987,0.470398861425417
"hsa-miR-6726-3p",-0.0912439829885786,-0.260645869373682,3.24393290007663e-16,1.76941794549634e-16,0.677034784116796,-0.0269218259711228,-1.22421191835477,0.0155673667167552,0.764870386048876,-0.11209951534035,5.89805981832114e-16,-0.3410289303562,-0.0676960442926972,-2.77555756156289e-17,2.98372437868011e-16,-3.95516952522712e-16,1.25065079618908,-0.354610997526751,0.5550006214277,-1.00633203929413,0.651265901340255,-0.611071130682916,-0.173168019953198,-5.55111512312578e-17,7.63278329429795e-17,0.481562924514405,-0.661539157597222,-0.271575381386549,0.661539157597222,-0.217903927894567,-0.16465508538083,-0.352404465005294,-6.93889390390723e-17,-0.459130856222228,-0.026438877834309,-0.843051170203149,-1.10084749522828,-0.3723761652287,-0.266162364299144,-0.00731435472500475,0.173396490632567,-0.0155673667167559,1.11022302462516e-16,0.832935548661564,0.444411068856189,0.573482940605028,2.08166817117217e-16,0.026921825971124,7.35522753814166e-16,-0.524095227833688,5.55111512312578e-17,0.3410289303562,-9.71445146547012e-17,0.449426936550174,1.38777878078145e-17,0.264412002941777,0.43311778890955,0.16465508538083,-0.481562924514405,0.285658581677483,0.0796841589775001,-1.33226762955019e-15,0.0395673937739473,3.46944695195361e-18,-0.285658581677483,0.165024977025921,2.77555756156289e-17,0.947048239862323,0.676095745592743,-0.635045977843999
"hsa-miR-6734-5p",-0.274607822980082,-0.296475597445779,4.33680868994202e-16,-9.36750677027476e-17,0.139425304988645,0.211476501592495,0.379643862102593,-0.201068201606872,-0.0037464120732239,0.293259719350588,-2.42861286636753e-17,-0.84159352672817,0.20544450883226,2.46330733588707e-16,1.00613961606655e-16,-1.97758476261356e-16,-0.193309043686932,-0.0736298101429844,0.477276570723454,-0.609022038107492,0.696560894835116,-0.806642658018782,-0.135726430419097,-1.21430643318376e-16,-3.15719672627779e-16,-0.384353128793357,-0.530416860262513,0.260975026397609,0.530416860262513,-0.584218800822166,0.110397963712937,0.420059213528003,1.28369537222284e-16,0.444793495833521,-0.186334818415662,0.19105021973923,-0.132304858994345,-0.0256651252672933,0.319948030626802,-0.931870795965431,-0.570135846986467,0.201068201606872,-2.1163626406917e-16,1.17915788509396,0.519369284066544,0.161048778915298,-1.07552855510562e-16,-0.211476501592495,-2.42861286636753e-17,-0.545253642017419,-3.12250225675825e-17,0.841593526728169,-1.04083408558608e-17,-0.390724707284472,1.73472347597681e-17,0.410334253399179,-0.320161859989373,-0.110397963712937,0.384353128793357,0.336876789671338,0.0258843579508753,8.98586760555986e-16,-0.284632394997521,2.42861286636753e-17,-0.336876789671338,0.15242981587527,-4.5102810375397e-17,0.942693929086352,-0.190836390376659,-0.664056097354115
"hsa-miR-6741-3p",-0.243893816700932,0.903391972067786,9.0205620750794e-17,8.32667268468867e-17,0.767212920517372,0.39905948102414,0.206106979508283,0.216269319476647,0.507590870779255,-0.0530829910599862,1.17267306976032e-15,-0.268809077568519,0.0881698862549736,-2.77555756156289e-17,1.52655665885959e-16,6.93889390390723e-17,-0.302487641745389,-0.401104256445092,0.0944312696319244,-0.0961960548604842,0.940196264573604,0.148167825672522,0.0672347162438782,-2.91433543964104e-16,-3.46944695195361e-17,-0.362113904227717,-0.298144485780633,0.66086536469406,0.298144485780634,-0.978397771005655,-0.351839598872144,0.3513200450386,4.16333634234434e-17,0.211184850488279,0.096380662237105,-0.386046668956479,-1.22460013909056,-0.198595528210147,0.727828235558478,-1.40246610105752,-1.15390130588808,-0.216269319476648,-2.77555756156289e-17,1.25009736074856,-1.15144855255228,0.255086293720092,6.93889390390723e-17,-0.399059481024139,3.2612801348364e-16,0.375118651416762,5.55111512312578e-17,0.268809077568519,-2.4980018054066e-16,0.254431292483678,-6.24500451351651e-17,0.176659100457055,-0.112921010949232,0.351839598872143,0.362113904227717,0.851150617765058,0.776329901135513,5.63438184997267e-15,-1.50979831082648,4.16333634234434e-17,-0.851150617765058,0.338253935786783,-2.77555756156289e-17,0.568841442638778,-0.228860555652768,-0.321099136652285
"hsa-miR-6747-3p",0.587351341586176,-0.0478870185757642,1.66533453693773e-16,1.38777878078145e-16,1.38513353741907,-0.579129502855891,-0.369819213257327,-0.274810208600454,0.844376110912983,-0.0891497124299823,5.41233724504764e-16,-0.208933273288393,-0.300800656162434,-9.71445146547012e-17,-1.11022302462516e-16,-6.52256026967279e-16,0.185704546091215,-1.31096387452774,-0.162094269317549,0.15036068508363,-0.153754976453423,-0.948229699382607,-0.337181900640176,1.38777878078145e-17,4.44089209850063e-16,0.260001185650321,-0.771964015502935,-0.326600396840562,0.771964015502935,-0.260525740767497,-0.552041970136661,0.233566865176849,-8.32667268468867e-17,-1.12460779665157,0.184114667166113,-0.67431623660613,-1.54216649323063,0.365581553010985,-0.0834499234296221,0.114773820282999,-1.64278621981197,0.274810208600452,1.2490009027033e-16,1.49242553472835,0.757688038559346,0.17292844838607,-9.71445146547012e-17,0.57912950285589,5.96744875736022e-16,-1.02909932321035,6.93889390390723e-17,0.208933273288392,-4.02455846426619e-16,0.927865497674056,0,-0.250169440946001,0.343997457734264,0.55204197013666,-0.260001185650321,0.816290952569387,0.271411284651008,5.45397060847108e-15,-0.358608294987155,-8.32667268468867e-17,-0.816290952569387,0.488784782764638,-9.71445146547012e-17,1.64602008170025,0.413768702301488,0.446358231999012
"hsa-miR-6749-3p",-0.418608452339588,-0.617094016874492,4.85722573273506e-17,2.77555756156289e-17,-0.180645220229562,-0.21578056408087,-0.680274747397397,0.160851998161644,-0.0929228140658303,-0.796773766899141,1.45716771982052e-16,-0.528736558084841,-1.08280727544979,-3.2612801348364e-16,-1.04083408558608e-16,5.06539254985228e-16,0.198491947299733,1.19201163621803,-0.644064456853792,0.258130345081512,0.383724299657305,-0.161771763044738,0.150564987255607,2.0122792321331e-16,1.24206200879939e-15,0.789118134946044,-0.192613467583172,-0.690651067159186,0.192613467583172,-0.364049087494593,-0.342244949982374,0.375115955961978,-6.59194920871187e-16,0.544694307724155,0.481782800097663,0.364779071409223,0.135008457549885,-0.39662289952301,-0.209599668691255,0.703549667024891,-1.26162289337498,-0.160851998161644,9.0205620750794e-17,1.00349254829346,1.10995953380657,0.983928167880312,-5.48172618408671e-16,0.21578056408087,-2.08166817117217e-17,-0.589732859095538,1.17961196366423e-16,0.528736558084841,-1.04083408558608e-16,0.94524355962887,6.93889390390723e-18,0.268043465083981,-0.687124484782507,0.342244949982375,-0.789118134946045,0.564067935387542,-0.520226674711035,-1.79717352111197e-15,-0.741950106967797,0,-0.564067935387542,0.345833175463944,9.0205620750794e-17,0.119686119560683,0.531945082064538,0.0405571278918889
"hsa-miR-6774-3p",-0.239764438670396,0.425391378554108,1.87350135405495e-16,-3.81639164714898e-17,0.235711531056008,-0.179304145742142,0.125151058583166,-0.834586539349047,0.431690311880277,0.38819918186129,-8.36136715420821e-16,-0.195248425918597,0.855976316194123,2.08166817117217e-17,1.52655665885959e-16,-1.38777878078145e-17,-0.300114997883911,0.366526156952748,-1.01668762699927,-1.12571150760477,0.494083832145506,-0.488653899140437,0.3343715889125,-1.17961196366423e-16,-1.09634523681734e-15,-0.177817381265308,0.655949086616168,0.64270644306242,-0.655949086616169,0.422146905522109,-0.104096401826111,-0.246727117175168,8.81239525796218e-16,-0.657858436578116,0.174963939300744,0.0386544001327634,0.0202618782964132,-0.389177445337861,-0.418074543862089,-0.747612829870064,0.932517345446241,0.834586539349046,1.17961196366423e-16,0.193194162158523,-0.013606666411811,0.240788775173287,5.41233724504764e-16,0.179304145742142,2.91433543964104e-16,-0.23173417559698,1.45716771982052e-16,0.195248425918596,4.30211422042248e-16,-1.28347366525282,-1.2490009027033e-16,-0.0946071502421037,-0.107031475889895,0.104096401826111,0.177817381265308,-0.261676506772526,0.245340842008791,8.67361737988404e-16,-0.419453036552227,1.04083408558608e-17,0.261676506772526,0.170569643918194,1.17961196366423e-16,0.0367017089637461,0.48645161961922,0.518889993325741
"hsa-miR-6783-3p",0.146892354732504,0.078857069133822,-2.77555756156289e-17,1.04083408558608e-17,-0.142195874583993,-0.199918236012176,0.261029158234848,-0.126179890500936,0.797028542493974,-1.60993956532161,-4.54497550705923e-16,-0.533742731340141,-0.0577136221919829,-6.48786580015326e-16,1.2490009027033e-16,-1.04083408558608e-16,-0.190477784688195,0.195605463970154,1.22702922156704,0.382786188910032,-0.00337710513180466,-0.407709624735546,-0.10825983787056,-3.46944695195361e-17,2.42861286636753e-17,0.354739680677789,-0.53413374652677,-0.862451699562367,0.53413374652677,-0.126258294215612,-0.0544217472005014,-1.20861907666528,-6.24500451351651e-17,0.268454168799606,-0.0705513735466529,-0.0672983764562982,-0.0726349803677334,0.966335438317587,0.647998077326479,-0.100506633623414,-1.20573568335427,0.126179890500936,-2.0122792321331e-16,0.822949494444239,0.847130825877106,0.900899472777055,3.81639164714898e-16,0.199918236012175,6.17561557447743e-16,-1.0108470196122,-4.85722573273506e-17,0.533742731340141,1.00613961606655e-16,-0.0124623065014578,-1.73472347597681e-17,-0.0386325168619434,0.550904398467423,0.0544217472005014,-0.354739680677789,0.461563146058381,0.163716193735098,2.46330733588707e-15,0.228862534754398,-3.81639164714898e-17,-0.461563146058381,-0.0129189876444936,-9.0205620750794e-17,-0.316683937390696,-1.1316040993376,0.270399796122344
"hsa-miR-6802-3p",0.614535794242209,-0.306405871815467,-1.11022302462516e-16,-2.77555756156289e-17,-0.0418656101075251,-0.0851321137527786,-0.175942103444325,-0.790532851577778,-0.197216034695075,-0.223960986538706,-1.19348975147204e-15,-0.048677515636227,-0.385522299530962,-4.85722573273506e-16,6.93889390390723e-17,1.94289029309402e-16,-0.208225661250187,0.178019947494276,0.470372047125224,0.104951451584625,-0.235672052189372,0.263356744008377,-1.04378662300024,1.38777878078145e-17,5.68989300120393e-16,-0.223521619400919,-0.215013288767353,0.287184212529004,0.215013288767353,0.105669394216147,0.266819827984635,-0.695692654144739,-2.08166817117217e-16,-0.0638037841086192,0.384167764694513,-0.0292666349015395,-0.434423268272535,0.0743705437242371,0.542190043654944,-0.125882704063869,-0.774558180817314,0.790532851577778,2.77555756156289e-17,0.66960672923269,0.207213011627195,0.279720113040896,2.91433543964104e-16,0.0851321137527785,-6.93889390390723e-17,-1.07302436045829,-8.32667268468867e-17,0.0486775156362269,6.24500451351651e-16,-0.146047660347421,1.2490009027033e-16,0.429250828758028,-0.143492342921048,-0.266819827984635,0.223521619400919,-0.0199130427578115,0.865811348831096,-2.52575738102223e-15,0.722378412919311,-1.38777878078145e-17,0.0199130427578116,0.0727068963295975,-1.94289029309402e-16,0.368282558959233,-0.369431065832356,0.0344320554679908
"hsa-miR-6803-3p",-0.263327731380951,-0.825625890023336,1.2490009027033e-16,-2.77555756156289e-17,0.178390707398511,0.2473250890967,-0.620847189561839,-0.238486200492204,-0.0136529139839676,-0.523875445165623,-4.16333634234434e-17,-0.449036890365158,-0.880281038696761,-2.08166817117217e-16,2.0122792321331e-16,4.85722573273506e-17,0.0833387735646405,0.113458289185832,0.401755179968992,-0.495733102341084,0.0568986840649062,-0.475251948974791,-0.381457909900921,-9.0205620750794e-17,9.22872889219661e-16,0.121249577942753,-0.105179919159931,0.280713502738758,0.105179919159932,-0.464787822021612,-0.183685675852338,-0.124749829806463,-3.81639164714898e-16,0.286397114623101,0.5375084159972,-0.0380653372594196,-0.0580677499782652,-0.426740888970297,0.746969289001528,0.0891287021666325,-0.137689016446087,0.238486200492204,-6.24500451351651e-17,0.633422118787172,0.671279171404871,0.512812658940996,1.73472347597681e-16,-0.247325089096699,2.77555756156289e-17,-0.0497217813818491,-2.42861286636753e-16,0.449036890365157,-6.93889390390723e-18,0.676513820827901,4.09394740330526e-16,0.644785641281871,-0.888904120739998,0.183685675852338,-0.121249577942753,0.344872058298292,-0.621557390023021,-1.94982918699793e-15,0.437563060888804,1.38777878078145e-17,-0.344872058298292,0.143868291440917,-1.17961196366423e-16,0.546972612937024,0.18000016899789,0.0685609024387391
"hsa-miR-6813-5p",0.0260189912928273,0.139697358183805,-8.19656842399041e-17,8.63024929298462e-17,-0.0345668799891847,0.129146626655274,0.158916507480843,0.0987841451669684,0.605137184809602,-1.18248988719156,1.14058068545475e-16,0.473161435695079,0.41377926670883,-4.60135402002848e-16,2.92734586571086e-16,-2.27682456221956e-16,-0.110656548042391,-0.856397923280053,-1.0978928508686,-0.460039072002027,0.411805251202,0.33494396765089,0.133800803139493,4.64038529823796e-17,-5.57279916657549e-16,0.0558051157433863,0.614114443114136,0.300327981247589,-0.614114443114136,-0.029244173635995,-0.845925641595203,-0.154044868035475,6.15393153102772e-16,0.0638110536251794,-0.0482599594384527,-0.0767526873175516,-1.07713118654315,-0.369062862593238,-0.693493191820208,-0.34307036985635,-0.315144503093838,-0.0987841451669684,8.8037216405823e-17,0.775183575095868,0.614969208096025,0.21020919982136,-1.61762964134837e-16,-0.129146626655274,4.74880551548651e-16,-0.75068689031713,1.29670579829266e-16,-0.473161435695078,-3.33934269125535e-17,0.749082770815464,4.77048955893622e-17,-0.15981979443232,0.345083039557034,0.845925641595203,-0.0558051157433863,-0.268523346944975,0.135717682221105,3.66850647082195e-15,-0.195861689969691,3.07913416985883e-17,0.268523346944975,0.84012742314263,8.8037216405823e-17,0.137050034082653,0.425162839580726,1.13379120067328
"hsa-miR-6815-5p",-0.378949228494877,-0.913472805095903,4.85722573273506e-17,2.08166817117217e-17,-0.291563060243052,0.83086188307378,0.672503215953466,-0.0891770168479897,0.0677418219514098,-0.898957924129234,-2.4980018054066e-16,-0.418717317003452,0.0563143120610999,-4.9960036108132e-16,8.88178419700125e-16,1.94289029309402e-16,-0.566960642683547,0.196397828824393,0.0939951626343026,-1.31656505682691,0.492397170190161,-0.379059757394456,0.0978099707258727,6.93889390390723e-17,6.93889390390723e-18,0.22616471666356,-0.305530722220075,0.25102757529618,0.305530722220076,-0.177429786792963,-0.589263175000917,0.156762966616954,1.2490009027033e-16,0.468992847036015,-0.10554257326992,-0.706613605122933,-0.12897992563351,-0.211827007582121,0.498813859347895,-0.53159773790422,0.313538736869208,0.08917701684799,-1.2490009027033e-16,1.0030263199577,0.498014927174623,0.388480422372042,6.93889390390723e-17,-0.830861883073779,4.16333634234434e-17,0.382288215905256,1.38777878078145e-17,0.418717317003452,7.63278329429795e-17,0.435804129167279,1.11022302462516e-16,0.281139257769004,0.314239966796936,0.589263175000917,-0.22616471666356,0.296890645888768,-0.880303143079878,9.71445146547012e-17,0.368229416106909,6.93889390390723e-18,-0.296890645888768,0.478861469528968,1.38777878078145e-17,0.440297861076556,-0.106440221021899,-0.362414978086812
"hsa-miR-6818-3p",0.24544245453373,-0.0570501302157968,5.55111512312578e-17,-5.89805981832114e-17,-0.225704554401637,0.622397286789198,0.0968184315244378,-0.339678071512641,-0.429150239822109,-0.344288822778522,-9.05525654459893e-16,-0.316113960009973,0.0914303671506694,-5.30825383648903e-16,1.70002900645727e-16,-3.46944695195361e-18,-0.044376036507541,-0.160274563409611,-0.188758938457931,-0.193197441972715,0.0966052382962316,0.489390677644508,-0.269355304439397,1.04083408558608e-17,-1.21430643318376e-16,-0.413085354576565,-0.00681234945458136,0.0571284335893684,0.00681234945458237,-0.262155720228353,0.110598350007695,0.0478029398611051,8.67361737988404e-17,0.487860274629992,-0.0524423950168969,0.489523934458438,0.180492519526036,-0.172017588458401,0.5823816026804,0.0182839165728004,-0.130900379348274,0.339678071512641,-1.04083408558608e-17,0.32409782132099,-0.317042892472025,0.205837748397848,-3.46944695195361e-18,-0.622397286789196,-5.23886489744996e-16,-0.28677204086088,3.81639164714898e-17,0.316113960009973,3.43475248243408e-16,-0.0932220391472429,1.38777878078145e-17,0.0239128499056662,-0.824404495225706,-0.110598350007695,0.413085354576565,-0.185704889498386,0.603814933332906,-1.56472057533108e-15,-0.196590558043156,0,0.185704889498386,0.54007167824409,4.5102810375397e-17,-0.240732957348434,-0.247501041913131,0.155042318398547
"hsa-miR-6818-5p",-0.468173517948863,0.464904319573908,6.93889390390723e-18,-1.38777878078145e-17,0.240808919974468,-0.285754898274857,0.433332995862846,-0.349956308385205,-0.171991157298588,0.100797647512221,-2.77555756156289e-16,-0.304262069984777,0.380631991305933,2.08166817117217e-17,4.16333634234434e-16,-7.63278329429795e-17,-0.206879364214967,0.0726576747656546,-0.16747251635344,-1.48165386942928,0.107325592602155,0.149434554506819,0.469233634212588,-6.93889390390723e-17,-6.31439345255558e-16,-0.521542565276274,-0.404586099832535,-0.218415173749768,0.404586099832535,-0.577941603802515,0.546605814544436,0.459359109762493,1.94289029309402e-16,0.337132683828046,-0.22645363164788,0.0994961378125895,-0.0232286028059259,-0.08453375002592,-0.136933030075877,0.195623331173533,0.58593285913855,0.349956308385205,9.71445146547012e-17,0.895721010290726,-0.149412806283648,-0.542463904947076,-6.24500451351651e-17,0.285754898274856,-1.11022302462516e-16,0.0230270633509627,9.71445146547012e-17,0.304262069984777,3.46944695195361e-17,-0.158527133337789,-1.45716771982052e-16,-0.00106011626372474,-0.257762406719267,-0.546605814544436,0.521542565276273,-0.146532594834771,0.126385742932685,3.92741394961149e-15,-0.381799524389326,4.85722573273506e-17,0.146532594834771,0.325810020911329,1.2490009027033e-16,0.0457852055976956,0.295199298982555,-0.553897684803908
