"5_S32","7_S29","8_S52","9_S69","10_S57","12_S37","16_S69","19_S58","21_S101","22_S84","23_S28","24_S38","25_S74","27_S49","28_S115","29_S90","30_S109","32_S134","34_S125","35_S124","37_S116","39_S41","43_S61","48_S70","49_S126","53_S94","55_S66","56_S138","57_S127","58_S71","59_S87","62_S128","64_S72","65_S91","66_S102","70_S96","71_S129","75_S140","77_S112","79_S46","81_S130","82_S22","84_S104","88_S62","89_S105","90_S119","91_S132","93_S107","95_S27","96_S75","266_S86","268_S73","270_S113","272_S64","276_S121","279_S114","280_S99","282_S133","284_S100","285_S63","286_S43","290_S95","292_S108","294_S122","297_S34","300_S50","307_S80","309_S141","310_S67","313_S65","317_S25","319_S40","321_S24","323_S54","326_S81","328_S60","330_S93","332_S82","334_S77","336_S148","338_S142","340_S143","343_S149","345_S144","347_S88","349_S78","351_S47","353_S151"
"hsa.let.7f.2.3p",-1.02925238839197,0.846944951309744,0.210736312588108,-0.347270218545221,-0.202134364855298,-0.471145118545898,0.340925527390956,0.35690563099963,0.667860784746821,0.328787454256344,-0.696660239194294,0.249622936583767,-0.140854939180475,0.139973213292264,0.259445986457102,0.212941351073731,0.632461205388977,0.941216511162095,-0.779211474709771,0.314129590780468,0.768651566611708,0.285656351132184,-0.213133994157803,0.14115852327111,-0.127603587422293,-0.176904841618072,-0.594196111259887,0.267883018193715,0.117129111180931,-1.10996340161541,-0.104382112291888,-0.243423871073091,-0.209509565958278,0.294707286753445,-0.862788099554053,0.567364285671134,-0.109856222219895,-1.92342000764062,1.22613695783298,-0.75405243361439,0.0206627670089638,-0.212091022763372,0.251782431156313,0.485961997104406,0.348548536473149,-0.0434205022483796,-0.471827481325379,1.0615116545001,-0.258872100056103,-1.09491154631147,-0.229742846279428,-0.376379206008914,0.121040523812321,-0.272571597428491,-0.0644906104522503,0.353828776563638,-2.06582469358551,-0.880919344530369,-0.0175959857105201,0.850895020354197,-0.237736671019247,0.39783222742049,0.57784991839932,-0.149652425398193,0.059340947464527,0.792719223968626,-0.341017379822423,1.00002166339965,-0.326944990147816,0.35433609746484,0.991829791834448,0.281205683490929,0.66827710042265,-0.031076186426659,0.224403636397438,-0.729165558911801,-0.836119112320041,0.39708379552806,0.291422002137845,-0.369649771162544,-0.329770780061379,0.311504058952969,0.281083136576319,0.00748366926694384,0.0525674799833437,-0.0278795024617384,0.411723780234323,-0.329083418313767
"hsa.let.7f.5p",-0.0585940527202562,-0.0443771836953189,-0.277674526697044,0.243534247822834,0.235754819250278,-0.00485334813623932,0.0927492551995709,0.0903950109681456,0.0326115717770739,0.392029042812308,0.159170053399255,-0.100252538887471,0.320460611845862,-0.0930286182192147,0.328758988847766,0.141467044970464,0.00398063247239464,-0.25962559888711,0.290270590107139,-0.525061638800652,-0.0282131499625998,0.199433970940274,0.513155902254766,0.274311937069696,-0.687047304666787,-0.00360403931579327,0.0751227930987436,0.382917750434441,0.298399163437288,0.105664985920425,0.151821462063537,0.0878237983286066,-0.275598447386562,0.390589500099389,-0.738210670375511,-0.0309776295463937,-0.513866640602686,-0.302475514790558,0.05384060117313,0.00818048927706126,-0.134027837277241,-0.403846517098365,0.15444199504176,0.0268584745950862,0.103182636897267,-0.20639109424659,-0.270245216010063,0.215193106147525,0.105802054225019,0.301796838393435,0.197511061159955,0.352995731247238,-0.0630092450465564,-0.00303190262021901,0.0462437673531248,-0.0492527642909969,0.363119006925419,-0.26562767797406,-0.818773888811505,0.230763726567438,0.170709459039571,-0.0444016882146183,0.0428488526606642,-0.181809002816054,-0.154799374467019,-0.149312945097553,0.0186341370094917,0.14339315952999,-0.427428564189441,-0.268672210314566,0.320661366319868,0.0618469097089744,0.0499382203534518,-0.164454798841055,-0.243364287393935,-0.304120090799949,-0.259110477989914,-0.445530117655569,-0.132026502761784,0.330117049730444,-0.198701234626839,-0.0564661474415061,-0.0266268267096631,0.291405989423523,0.330708493997167,0.0631187406023405,-0.285472186577904,0.327585848221734
"hsa.let.7g.3p",-0.133563607207161,0.793050380190927,0.0467968315542162,-0.203028559976937,-0.261909137018876,-0.0569319047429173,0.101835839941099,0.13087642820194,0.538617918466614,0.404433425447585,-0.219250353394878,-0.372617720204715,-0.458504856851936,-0.166140024114577,0.264080573887642,0.155725743510842,-0.238294185724288,0.524878584595857,-0.0353517577168,-0.649198301483836,-0.18783372929948,-0.200184008916361,0.0856680454172494,0.0599779572937501,-0.239793960899301,0.0211561048643918,-0.111573627565604,0.420560396955869,0.0555396557511654,-0.396951617700668,-0.0178634386078368,-0.462250033491653,-0.533106845150985,-0.122751397170772,0.289393028211106,-0.0715802124145033,0.170501745801377,0.0539468834678247,0.323372478138932,0.666326300704573,0.401974239893781,-0.144563964039008,0.92425258715152,0.465637235328368,0.72613784153174,0.278553452453266,0.551977953756801,0.687147647411525,-0.113204071153243,-0.186581981177154,-0.0846564883246392,-0.552495413609813,-0.0138194801903447,-0.314322109425857,-0.0427009393123413,-0.666959290818204,-0.543536639459995,-0.138900681246268,0.0952605829969082,0.0473006153102471,0.405882481685695,-0.283746793149379,0.376558264217614,0.539782559932852,0.116823418622165,0.397107158207265,-0.968925054387615,-0.148517062378787,-0.353992949401073,0.124168139176042,0.201612852748415,-0.643624951790866,0.557869763261893,0.336382469898901,0.362298548092011,-0.845480439990495,-0.0557260144281993,0.105712366433921,0.315980357278524,0.11109246875778,-0.0710659311275929,-0.476612425795676,-0.429818865626656,-0.556857790463718,-0.129414205249965,-0.46578419626755,0.00508417602793759,0.573714908464287
"hsa.let.7g.5p",-0.0306416515095575,0.0730921966344422,-0.331288917500922,0.238387799758587,0.136917569455284,0.0758275547593908,0.0559355812810918,-0.0244690837627869,0.010697289839631,0.228605775083182,0.183904057268291,-0.0249192811308631,0.14023011898098,0.0446101324077333,0.139352205024244,0.132502179556271,0.0638283564667504,-0.178335683045944,0.0328083974731478,-0.259266402565538,-0.102046624478886,0.0124841660749828,0.349306150891068,0.168323371618343,-0.495264101152539,-0.0028975430593516,-0.0262542481152359,0.475757415687924,0.0707416213311678,-0.0255637492567198,0.0797096020673065,-0.160848302892908,-0.254476391242151,0.190400485813799,-0.682401024541616,-0.0767071701262721,-0.340941985424902,-0.228076552597379,0.280404438573794,0.14198945827746,0.0462027774547202,-0.283772587339181,0.469446164435059,-0.0131366229776101,0.0949219895892084,-0.116105036288164,0.0117500852324607,0.415687858054141,0.219887284653831,0.2505573131914,0.295316234426446,0.12040774125199,0.1183932284845,0.132605824902337,-0.0329990783350183,0.0755288257505394,0.108616179092328,-0.408943916751468,-0.946837156915946,0.268018067141297,0.146052986059013,-0.0626920112203631,-0.0190687542208769,-0.053327758129915,0.0869891045633848,0.0384890713078342,-0.0251462086119596,0.289732861091475,-0.433417627229725,-0.328705781148975,0.275431174293158,0.0738726360114385,-0.09756002647409,-0.17771619740492,-0.219710340114388,-0.301369670082306,-0.220676207983412,-0.487547092306783,0.00140471003417009,0.303863925098392,-0.234647184624483,-0.143440679319978,-0.0637214694271103,0.197894284463958,0.203503100185404,0.0257404344648268,-0.333733526476416,0.396635445608852
"hsa.let.7i.3p",-0.0225847174411757,0.455291691559182,-0.265256759269181,-0.164810393435277,-0.171241274516824,-0.204305215168122,0.319790017910472,-0.135819317868403,-0.075519934240378,-0.000854377941031141,-0.105884774249928,0.155023441132094,0.0471680439701803,-0.309726205979558,0.0118605416298168,-0.139142358038386,-0.670219563982175,0.136954774953839,0.0337709095497995,0.277547995322888,0.188108818048666,-0.142664241957653,0.100995809497635,-0.107750381059179,0.208717412817569,0.48082358680665,0.405004810648555,0.00811236419941297,0.439152524056324,-0.475120597504622,-0.0571561455155456,0.113013320935017,0.0248390150574309,0.0821402257397394,-0.180884909989399,0.203209102210766,-0.148460655374565,0.146958828850824,-0.182147208002503,0.436294741580678,0.183027161257665,0.295961084241374,0.0981356509532503,0.465138477032884,0.507231680439934,0.258216997960084,0.303570116495212,0.0384306599019922,0.00362001692022939,0.000981010188675911,-0.311359741839974,-0.364397011719951,-0.0568468817591198,0.0970117150843471,-0.32476637097617,-0.368497596331123,0.266896824027628,0.214939046373407,-0.213130513219681,-0.963465349807586,0.0272064786426583,-0.218801172348723,-0.0272341024751988,0.382719364868284,-0.153238279330477,0.118354287069776,-0.51413147597976,0.226895045647064,-0.137146793618883,0.416157078288401,-0.0934851026320002,-0.0878641545048979,0.362389194546341,0.108717837261627,0.219636215940178,-0.526295381681841,0.114829025168754,-0.228847159539209,-0.254556477467554,-0.17214244168583,0.376298352610573,-0.336633289874393,-0.0382322545101046,-0.22425613505827,-0.00705574888938627,-0.577876627235986,0.0554948761863929,0.248520523617084
"hsa.let.7i.5p",-0.114144857616918,-0.164418104801076,-0.586158947367049,0.360930103892523,-0.0502356162331723,-0.194147636320476,0.136242235054474,-0.0489804389559323,-0.189469309472738,0.324357290824044,0.00213648760459743,0.0170492538357141,0.319150839490906,-0.138067876318163,0.0113600889104803,0.634993328805444,-0.116138449260704,-0.329108371042374,0.227937558566209,-0.187527926035917,-0.181087465062749,-0.0972041804387574,0.485092335208695,0.0505201091905628,-0.676583350480687,-0.293454610347832,0.150347413312911,-0.00765883687720472,0.0166949372543644,0.234009650410134,0.125842862386928,0.0570723542343246,-0.285157275381237,0.230186828337435,-0.695098153528432,-0.216987217257285,-0.486939669361836,-0.111598713547095,-0.232022596308828,0.342010565288392,0.215847743044106,-0.0685242103939064,0.0849122058333605,0.028896725605824,0.251790613935145,-0.0990376372567296,0.171633878768556,-0.0701599850912977,0.0855161226190181,0.353332530367008,0.0755595802757384,0.412090678771559,0.385613990951386,0.397120636171153,0.185078670338978,-0.274652594489734,0.69447640011844,-0.0552002781244521,-0.383400496331852,-0.0417763482544207,0.154048809143693,-0.233240023209217,-0.000643099011056711,-0.283892599194902,-0.124449200142641,-0.296726326889301,0.224023276255978,0.104454531981568,-0.3365740549395,-0.523419820222712,0.161255624230588,0.146362449874444,-0.000895132223402121,-0.145671233009887,-0.00388431008996768,-0.0855536807283473,0.333136894391049,-0.0766480961663956,-0.0189743536034366,0.107471668832504,0.116829039615437,-0.192176038008599,-0.138095282988456,0.198134082481953,0.1912014208015,-0.140884741601864,-0.315516033614331,-0.0149344857917369
"hsa.miR.1.3p",-1.11245334614788,1.87146841765586,0.238686922914527,0.0577332687893267,0.77420151883795,-1.46839672173662,-0.514428453245389,0.175355138003096,2.60081389125187,-1.09460127865466,-0.833722859007669,0.496543614204359,-0.673194826180982,-0.511817994220674,1.75582064157481,-0.780001356458223,1.40121142121535,0.738615426536857,0.434192582738648,0.439953023080079,-1.39048771308379,0.942734190232164,-0.048238954210573,-1.26123994313166,-1.13917360569157,0.174453509320807,0.650510253330075,-1.82402014165438,-0.225159941102373,0.14717279941453,1.20186969098275,1.72703959021237,-0.020491844894743,-0.229272329095282,-1.96080879738974,-0.283963879154025,-0.750977588396956,0.932155012621081,-0.197570209501104,-0.340512837795607,-1.13911813171952,0.169195480277632,-0.385808208240336,0.300483395518081,-0.292696635639697,0.998478471873647,1.37974806644466,-2.28039236173745,-1.13191390593465,0.906863346850343,0.986487335789839,1.37603334416245,-1.7213844499503,0.722267239899979,1.46395793501421,1.23636760990873,-1.47095734961165,-1.87740685074307,-2.04112127462366,-1.01585707772317,-1.16063101174435,1.40666868034142,-1.80117959337075,0.764907553250604,-0.122430116217975,0.513218566082577,-0.859939705919893,0.707247116261125,2.22790554844904,1.67965984394768,0.700887958976288,-1.64235227513012,0.667294333630647,0.270659431254394,-0.343669574502322,-4.02126016594116,-0.0115525025853803,-1.65342382400616,0.471467355460125,0.363110067552891,0.497557711567019,-0.388948289249292,-0.13386657883753,1.76590166386666,1.01245530522549,-0.108102114663955,1.39039114048944,0.955558598035139
"hsa.miR.100.5p",1.82143334451471,0.486659390660596,-0.0678317802723188,-1.79931650363032,-1.91750527149033,0.880421250669938,1.73975303004251,-1.13184511243262,3.00603462888511,-1.43046507571933,-2.15298957127513,2.55755714889851,0.972789121804228,-1.70520481510176,-1.38224883934183,-1.50711260559078,2.22404457353857,-1.2230285624985,1.69160517000221,-0.49541212951029,-0.614104822120564,-2.88605377922979,-2.77372067642194,0.616782255621758,1.23226539970534,-1.41774032268397,-2.45987475872685,2.15601044116363,-2.38448682697442,-0.973847943361146,0.728100395210422,-0.41334169690265,-1.65878695039993,0.698020905627926,1.30504402535182,2.04743341430947,2.15785216606445,0.939075217399011,-2.25421223276647,-2.36118212989064,0.604508965603718,0.638766745661542,0.60632347172619,2.36128756890404,-0.689032510784875,-0.0535310549902122,2.7408392336447,1.87975571280741,1.62859720967132,1.46509518416607,1.35492191652145,-2.08370183712013,2.08263979557813,-1.70134551538222,0.732004951809081,-1.82839951158686,-1.77325606423916,0.622921572247937,2.27121506140852,1.26419304785673,-2.35963897759314,0.0103094067624764,-0.554976279150182,-0.787291567566353,1.69615768857699,-0.20544914918652,1.75999777643531,0.17416028915022,-1.50277229347082,-1.46711924949127,1.66972757379009,0.725918014691045,1.84140696945852,0.43146066529123,1.27275630560147,-1.64068276798529,1.06123136524215,0.669109143429607,1.73028174851635,-2.01055697040089,0.359980023189302,-1.29648590440986,-2.08478684721864,0.533372968428533,-1.95125537909811,1.70681857792181,-1.29365831485258,-1.27918980411329
"hsa.miR.101.3p",0.239013908179024,0.856969048302059,0.607629273479742,0.307749287272473,0.539677894473952,-0.0728984381224068,0.0859973350635414,0.0817179323728167,0.491429577603141,0.285401684611625,0.262727139101789,0.0680691186420719,0.239217878302584,0.136569095523241,0.730204111693015,0.0814717331665618,-0.0161496349447403,-0.204028285482997,0.152810506609194,-0.625020690568914,0.0217978778692604,0.711191757340793,0.507932094360217,-0.179540027622341,-0.652419335526374,0.189561614663122,0.365199052823506,0.881711608410243,0.0928844869229794,-0.138541238563039,0.275970976200909,0.141137547232034,-0.890191558197863,0.778237344665445,-0.933638003197963,-0.176953427318562,-0.374424534776674,-0.609226351550667,0.724082987203216,-0.321713614984928,-0.136418803769789,-0.248405397871523,0.385150385046097,0.38552834621469,-0.0126658671360249,0.259059987204878,-1.01574421270447,0.753096537159458,-0.348604927337343,-0.18347153207134,-0.0154131622595199,0.152208526994061,-0.0892500720648828,-0.223407952778015,-0.0355263022786765,0.223763158951919,-0.00780928150169925,-0.137871132525696,-0.662373966233431,0.218398882055152,0.323906412428505,0.21370234731299,0.0213758037784887,-0.350210353413285,-0.520680678843902,-0.000293158888284656,-0.225312529161752,-0.770290032738697,-0.920179360859967,-0.204940960044768,0.387074188021991,-0.216691452812778,0.412534262592636,-0.15683615504784,-0.376170447453596,-1.0862554826391,-0.313599797712895,-0.494135062322983,-0.605614278620122,0.494187834647218,-0.531153045559387,-0.23629351346203,0.524560940194645,0.558566882033932,0.402783960207039,0.00765221649444799,-0.427677818814992,0.195239781472548
"hsa.miR.101.5p",-0.0371584940626922,1.0210169112725,0.174804686982554,-0.408376756817274,-0.148360831317681,0.11451738168528,0.114062410543469,0.232931952062861,0.929787966431707,-0.00272776587931054,0.518455400543383,-0.116303682271556,0.196105195004724,-0.385537817928971,0.52456761564371,-0.304821448516663,-0.187148252687416,0.259738195186337,-0.72700643354141,0.0301910717561502,-0.176423980156843,0.499084644333639,0.395081091195149,-0.410766927181043,-0.59592244824586,0.588242245532273,0.517220990938122,0.534886485733305,0.266421056698736,-0.54188482890867,-0.152646557682342,-0.376730454923078,-0.707476233781617,-0.0530175522042112,-0.496132618286279,-0.440104979070485,-0.0904902421756926,0.350244200966384,0.554786419130537,-0.333351204134795,-0.08461552869832,-0.0299642006805646,0.342224366859217,0.609319279373598,0.0180920910396797,0.511312100216129,0.714681633729465,0.657218073312701,-0.0946755098590368,0.370331040861471,0.194667453558466,-0.949315406075565,0.0445869341659914,-0.14693776578815,-0.594616633761009,0.235408479960484,0.26378744948886,-0.781325839486276,-0.9696687675611,-0.971525108869503,0.386737419784052,0.524550941751065,0.521088150872439,0.321152817894173,-0.384107216909073,0.639760590406985,-0.480675634199415,-0.252434368769232,-0.452502801459639,0.222374778700554,-0.424691646806761,-0.38899376005957,0.19473754936427,0.0985617243654381,0.0321695052888237,-1.09894324345481,0.32207567746627,-0.849145643812657,0.308315791228999,0.734318832866,-0.228043552704587,0.336047068765334,-0.315195758731904,0.290806439680277,0.563352194094788,0.155192620452518,0.33139696904309,-0.208057668007377
"hsa.miR.10399.3p",-0.328906381522775,0.0658119283956475,-0.312518511939894,-0.0121709763728636,-0.121508429329536,-0.033354831036548,-0.310342545910061,-0.0921285259916234,-0.0689169861402697,-0.0893719442836136,-0.226716726686809,-0.529800791597086,-0.327147654875173,0.199692852814643,-0.263048464626447,0.528774918920563,0.510333371197382,-0.406858729695532,0.10438648208193,0.264724953349093,0.0488884127924579,-0.307460770607977,0.0697228395312077,-0.161812623162024,-0.116385093993763,0.585478196531569,0.0499719922058709,0.0351742908992464,0.0805153411397663,-0.0397665364705613,-0.170912321659448,-0.401849775415789,0.199499538816222,-0.117751211987885,0.0847083202585181,-0.0834962118419048,-0.108841058873538,0.248058120918872,-0.0605041724986476,0.256415876885593,-0.0933512419980416,0.192289033155988,0.0343389506953336,0.081981364347508,0.28086462123793,0.211993400629479,-0.136891883040497,-0.185467816809447,0.278828384519147,-0.175938821611389,0.133244435350869,0.00447789672363728,-0.0821392640676487,0.0561348693704426,-0.928125693754442,-0.220945207466767,-0.238361124982294,-0.311080576956869,0.759509560262632,0.374669654705467,0.101700461082418,0.110187213780323,-0.0433635458343658,-0.20311335864705,-0.00585727173609496,0.118683642240267,0.214235971097199,0.674546705318792,0.0218107735419481,0.0292541463662379,0.285291664191099,0.15247354611785,0.53529119580421,-0.502376786838448,0.0838731567996379,0.325406845860349,0.325855529621297,-0.0536244260314529,-0.665985845432602,-0.198831358616692,-0.0176758672853436,-0.407476785406268,-0.10558986845674,-0.317498342317078,0.0947767484147769,0.296617476166497,-0.0973435901833593,0.540480270677318
"hsa.miR.10399.5p",-0.511531535356592,0.865027676903811,0.718350693043044,0.0624745525656014,0.291960217705682,0.117795209449255,0.101891822868687,0.112365953478985,0.869217138582385,0.0336371312657917,0.589526271323184,-0.202018954823695,0.203284420682701,0.552028781585352,0.53143209535111,-0.781662910934375,0.352142854028968,-0.0632954512412539,-0.335876529975996,-1.12464015275058,0.479391479325747,0.243034145698891,0.0840780875647154,0.602662824386277,-0.203777649440799,1.08229659811689,-0.741803040010698,0.875664010353666,0.773457998102273,-0.97425887554273,0.285934697328314,-0.156894777174653,-0.257375232031823,0.365279673049682,-0.378654729569159,-0.405252343554086,-0.312663167315955,-0.130832504441731,0.343657855823778,-0.233656930330286,-0.297150504531007,-0.0108873024638857,0.448803408430785,0.298399016368991,0.528577805082907,0.297647605472148,-0.735995072427655,0.359237808713389,0.665133200739902,0.1761148655819,0.463646642043495,-0.0331809772029787,-1.10134357242073,-0.883963323935475,-0.56651920360763,0.36404554619321,-0.385273253157903,-0.54127739724915,-1.73861766924658,0.99836616909022,0.129558654522864,0.229809399300919,0.49739222128095,-0.127596944830245,-0.334952526902863,-0.00186995594783354,-0.723650721393015,-0.40293272938822,-0.0498224206781713,0.693374568180243,0.586046269945731,-0.753095301714325,0.610605029979758,-0.134676783811261,-0.270792967184655,-0.962606802186779,-1.0585454858246,-1.17503453062885,-1.07201571937384,0.792033582056025,-0.391954181672092,-0.0822847559116829,0.0230471708975527,0.483397972562553,0.644671575396636,0.0786507534405636,-0.278111676313727,1.29710915948509
"hsa.miR.103a.2.5p",-0.302127144717149,-0.556625901202074,0.00652580226811005,0.240694739060771,0.611079516459869,0.156198503383242,0.573475114101439,-0.212115997805291,-0.633503079237792,-0.139939419074857,-0.628576878606442,-0.0935248022464761,-0.112600783833116,0.855155802172402,-0.724112713940915,0.284345142025573,-0.00105350537242802,0.044448711697626,0.275673104259013,0.999191369484195,-0.496071073937077,-0.203011507000713,0.506573888122452,0.301656339504363,-0.180392206157072,-0.287398712434672,-0.48379284939713,0.0811398084112009,-0.699188737463932,0.31749303691889,0.0421194339595649,-0.939038485568016,0.357545907783529,-0.41951991181357,0.456670220109151,1.02108409660212,1.12796733270018,-0.623466788907523,-0.376211339443551,-0.623219530895851,-0.194173698616366,-0.313846123006676,-0.793192624512626,-0.411576336919521,-0.391021508002267,-0.777628764455599,-0.900198572617892,-0.30925938257527,-0.283919909529098,0.184766257417502,0.246753319029921,0.673389485395734,-0.027572935775549,0.316639558509703,-0.298959285424701,-0.0225130982813901,0.852709408844217,-0.121216884859788,0.165864744851165,0.402379321906874,-0.114649223410612,-0.302761608233087,-0.361949480203293,0.0512824777864073,-0.829901465414362,-0.0207826857363044,0.936779129796141,-0.311869219676373,0.27732605600281,0.304967791241082,-0.439339409747177,0.244712960715196,-1.19380149330933,-0.375160928353245,0.761507617134311,0.973061159973167,0.374849222215348,0.848146288561729,0.880239883739512,-0.25400148622101,0.878019825953337,-0.374903225089617,-0.312757012537827,-0.171994432169335,-0.616029362336971,0.820998939028795,0.253050225528406,-0.188509787191953
"hsa.miR.103a.3p",0.0990097250916461,-0.0849664267972563,-0.0319837024628961,-0.0974053585355589,0.108013537257877,-0.105162958470858,0.0183209671650233,0.0332116295600708,-0.180178465529015,0.225481752865996,-0.110497898865711,-0.209993670864785,-0.204332318071351,0.0379388991166497,-0.13902958940711,0.19047302658948,-0.0949503781193075,-0.0509197983326226,0.198531113410879,0.0560854328960136,0.0258454065073033,0.149918197125039,0.337741422050791,-0.010717909114035,-0.0372617212396862,-0.0114234715726312,0.0814838278337298,-0.0533035284011911,0.0333721900782603,0.267553219938667,0.0150006487254688,0.167138399629409,0.119181812350762,0.000622182022823457,0.131886732953785,-0.271687473714863,0.0949641121899062,-0.162861568600118,-0.00082156447629957,-0.164103639193886,0.112291257907481,-0.130610133023893,-0.095272509019778,-0.229578934032228,-0.242716974165459,-0.247986369922846,-0.616733800646984,0.0286813825179309,-0.0493733038060881,-0.22391089893637,-0.0545734923691164,0.108831161160185,0.125375573464013,0.40604323840047,0.164012142729408,-0.0103173077308262,0.345201661985914,-0.0279219529184364,-0.358680723028874,-0.1284309075487,0.229652005135269,0.149822282215026,-0.0763478487792457,0.0408597615474652,0.0384999511728997,-0.0121960805592275,0.365460819409089,-0.17345314113323,-0.108041129613794,-0.287757783101301,0.0307546507219158,0.24976158484315,-0.181383637130674,-0.292310126096036,8.62665406001651e-05,0.15466503944812,0.257717073191875,0.120219753888721,0.0858232597608318,0.0423641354960069,0.178890293026685,-0.189030694684889,0.0935436134752212,-0.160372396367409,-0.161547975931152,0.197861654056293,-0.105720636697441,-0.00118834460138838
"hsa.miR.10401.3p",0.0528603511827038,-1.66945239859444,-1.14195016976902,-0.0460932912788545,0.240230197839622,-0.0171620509445474,-0.135971785099953,-0.429125815790577,-2.22815983323221,0.621621013802147,0.216616763467443,0.489283576055117,-0.817685526577456,0.154826727208531,0.142309912372698,0.835118356139078,-0.760532569505277,-0.797331345967936,-0.240159129921421,0.43668706493983,0.0296268312370144,-0.362729180466603,0.532358017259254,1.22824545701888,0.0415934988011928,-0.8053025803564,0.523456199990579,-0.909386602978704,-0.430896630761661,0.370134331728678,-0.0984193095408,-0.0364394527729521,-0.127857992927676,-0.853077459194711,-0.170714784147837,0.843539187758724,-1.13873213173611,0.912078939964983,-0.775137516962867,0.871151618079159,0.601274238828239,0.180058775995403,-0.728788163177132,-0.684903026992008,0.164993510185198,-0.541418574779844,0.396608958232021,-1.11398602909756,0.783794298713641,0.0395172964308536,0.063122888920549,0.202090794165966,0.432711057540259,0.399969480710844,0.832519180551022,-0.460189177977029,1.48796822924407,-0.0142859979973316,2.43335669282643,-0.161461459412477,-0.109026117053251,-0.340297427372552,-0.418960560532298,-0.662488107029038,0.574504441985971,-1.60177463564517,1.09513429493708,0.329568857497806,0.295718647281832,-0.585129531294333,-0.958257354723592,-0.0359803392993758,-0.0839553466748004,-0.548494958397821,0.25239135713802,1.33010211622797,0.720063390830652,0.844751687783815,0.971773850126485,-0.88518163400803,0.895734553923142,-0.377344163380581,0.341701840261776,-0.404914378731898,-0.107170775320103,0.235465843616525,-0.494926226173192,0.244357012653879
"hsa.miR.10527.5p",0.00603277405931031,-0.330397614321032,-0.304097737210811,-0.460261006253816,-0.34612121299738,0.249082255658368,0.100321345846864,-0.144762897438114,-0.767603722885316,0.254711251302044,-0.246652511661182,-0.0738259684021577,0.332440465647398,-0.415867193036528,-0.576820148556554,0.224874016975895,0.0913203668277128,0.0654057323390975,0.291658321213091,0.513064365626231,0.154000506813847,0.176758504981457,0.219913455188182,0.115015687167196,-0.412226152788231,-0.735768955169628,-0.423474210287839,-0.295634112833486,-0.0818078428446915,0.223770209091454,-0.0491059364037486,0.396808880024039,0.25677223646595,-0.0664966443763818,0.433304184098257,-0.0512906521872205,-0.203743069022183,0.168364474983718,-0.137961811752046,0.301269225683353,0.274871683327492,-0.131637177458118,-0.428059080335987,-0.0208696439506046,-0.344835969446404,-0.614089029153066,-0.212602585772049,0.128916119670437,-0.0937582141643503,0.390935395615128,-0.42284233234759,0.0295206931758256,-0.122334290172295,0.157415751112303,0.591442469690134,-0.25176135971168,0.314109352969466,0.322298692774592,1.20924835255205,0.301669847953503,0.349742201089485,-0.037430833903788,-0.148314269239337,-0.128029239153942,-0.223651736384323,-0.660346446786685,0.35734657095563,-0.344825646656885,-0.204434049373075,-0.173514008518489,0.202530208495461,0.0873482665079953,-0.218377465384027,0.184205870879032,0.251012938394653,0.108701683520331,0.325733199974561,0.530076022169307,0.397618317965207,-0.618245373508935,0.647263023835101,-0.462496891257513,-0.080573439427454,-0.058431635647281,-0.513912246467023,0.193970775981801,-0.0508494696242521,0.174319264106367
"hsa.miR.106a.3p",0.162421880019667,0.975381683565785,0.539879699261605,0.20528539210718,0.895565254217585,-0.47976317194218,0.185889414536576,-0.202979347923471,0.563914235227262,-0.0523431900641048,0.499237048087022,-0.722546603611775,0.00207501869272864,0.269679235152236,0.583046602244893,-0.255606899947176,-0.365997151496177,0.294165417253809,0.334564577920946,-0.790544317407349,0.302189814503723,0.572880039720063,0.068594000786048,0.1904638949952,0.281681669169965,-0.488973295370459,-0.316262829152575,0.796042240198784,-0.0677537162450051,-1.29221989557824,0.686234055428129,-1.0127838584134,-0.810213870531626,-0.148489029721385,-0.67501098371375,-0.23159496042983,0.226096685462641,-0.104993798364204,0.930094141865111,-0.0853291462581881,0.397686099610896,-0.654778816391622,-0.0454071465189159,0.415010618112695,0.21405313928278,-0.0704645032393763,-0.377372810127704,1.19326554679487,0.253430695457251,-0.119484549623759,-0.239073929116341,-0.329085885807864,0.407303195858319,-0.998540542496386,0.247260140562222,0.0545461439961556,0.107613744317642,-0.367052288548618,-0.209651378809418,-0.757395249225241,0.465012963597743,0.0710893577654186,0.371402530468014,0.143683656668391,0.418383941313984,-0.579226188862361,-0.199339849061916,-0.966822179063679,-0.302108087219795,0.461406161713615,0.573551250232548,0.0539812652067719,-0.318937845703848,0.0690765033881961,-0.216871895496218,-0.813223221396113,-0.694277493842305,-0.0396025783530954,0.15600226285525,0.181126252363232,-1.21244656721803,-0.072487586461255,0.331231493440056,0.960606395525554,0.0831794014250613,0.0983428318073371,0.508180072177602,0.447000810767851
